,,Código,, Descrição,NCM,,ICMS,,Unid.,,QTD.,,Vlr Unit.,,,Vlr.Total
,20702,, REPOFLOR 100MG 12CAP,,,30049099,,Subs. Trib,,UN,,7,,20.92,146.44,
,20701,, REPOFLOR 200MG PED 4ENV 1G,,,30049099,,Subs. Trib,,UN,,8,,15.29,122.32,
,85949,, REPOFLOR 250MG 10CAP,,,30049099,,Subs. Trib,,UN,,2,,26.66,53.32,
,86047,, REPOFLOR 250MG 10ENV 800MG,,,30049099,,Subs. Trib,,UN,,9,,26.57,239.13,
,88203,, REPOFLOR 250MG 6CAP,,,30049099,,Subs. Trib,,UN,,2,,20.19,40.38,
,87670,, REPOFLOR 250MG 6ENV 800MG,,,30049099,,Subs. Trib,,UN,,4,,20.19,80.76,
,21297,," REPOPIL 35 2MG+0,035MG 63CP R",,,30066000,,Subs. Trib,,UN,,6,,9.1,54.6,
,17544,, REPOSIT 30CAP GEL,,,21069030,,Subs. Trib,,UN,,2,,29.57,59.14,
,54092,, RESFEDRYL MEL/LIMAO PO ENV 5G,,,30049045,,Subs. Trib,,UN,,18,,1.77,31.86,
,86378,, RESFEGRIPE 20CAP,,,30049045,,Subs. Trib,,UN,,35,,5.27,184.45,
,86407,, RESFEGRIPE ENV 10CAP,,,30049045,,Subs. Trib,,UN,,29,,3.06,88.74,
,76697,, RESFRILIV HO/GE PO ENV 5G,,,30049045,,Subs. Trib,,UN,,15,,1.25,18.75,
,76699,, RESFRILIV ME/LI PO ENV 5G,,,30049045,,Subs. Trib,,UN,,23,,1.18,27.14,
,87560,, RESISFREE DEF KIDS LIQ 150ML,,,21069030,,Subs. Trib,,UN,,1,,17.55,17.55,
,20289,, RIFASAN 10MG/ML SPR 20ML,,,30042031,,Subs. Trib,,UN,,16,,8.51,136.16,
,87856,," RINOSORO AV BABY 0,9% COPO+15S",,,30049099,,Subs. Trib,,UN,,2,,40.3,80.6,
,85920,, RIVAROXABANA 10MG 30CP REV,,,30049099,,Subs. Trib,,UN,,3,,11.34,34.02,
,86500,, RIVAROXABANA 15MG 30CP REV,,,30049099,,Subs. Trib,,UN,,2,,7.09,14.18,
,86528,, RIVAROXABANA 15MG 30CP REV,,,30049099,,Subs. Trib,,UN,,7,,8.14,56.98,
,86611,, RIVAROXABANA 20MG 30CP REV,,,30049079,,Subs. Trib,,UN,,2,,8.58,17.16,
,85911,, ROSUVASTATINA 20MG 30CP REV,,,30049099,,Subs. Trib,,UN,,9,,8.48,76.32,
,86526,, ROSUVASTATINA 5MG 30CP REV,,,30049099,,Subs. Trib,,UN,,5,,7.92,39.6,
,54338,, SAL AMARGO SACHE 30G,,,30049099,,Subs. Trib,,UN,,3,,2.24,6.72,
,24004,, SAL DE FRUTA ENO ABAC 100G,,,30049029,,Subs. Trib,,UN,,1,,22.05,22.05,
,82038,, SAL DE FRUTA ENO ABAC 2ENV 5G,,,30049029,,Subs. Trib,,UN,,30,,4.24,127.2,
,82039,, SAL DE FRUTA ENO GUAR 2ENV 5G,,,30049029,,Subs. Trib,,UN,,60,,2.12,127.2,
,82040,, SAL DE FRUTA ENO LAR 2ENV 5G,,,30049029,,Subs. Trib,,UN,,30,,4.24,127.2,
,23914,, SAL DE FRUTA ENO TRAD 2ENV 5G,,,30049029,,Subs. Trib,,UN,,1,,3.54,3.54,
,76612,, SALBUTAMOL XPE 120ML,,,30049039,,Subs. Trib,,UN,,6,,8.21,49.26,
,82071,, SALONPAS EMPLASTRO G 2UN,,,30051010,,Subs. Trib,,UN,,17,,8.76,148.92,
,82072,, SALONPAS EMPLASTRO P 4UN,,,30051010,,Subs. Trib,,UN,,15,,4.39,65.85,
,34484,, SALONPAS GEL TOP 20G,,,30044990,,Subs. Trib,,UN,,2,,17.33,34.66,
,57006,, SEAKALM 260MG 20CP,,,30049099,,Subs. Trib,,UN,,2,,21.05,42.1,
,84095,, SEAKALM 600MG 20CP REV,,,30049099,,Subs. Trib,,UN,,2,,38.02,76.04,
,78019,, SEAKALM 90MG/ML LIQ 100ML,,,30049099,,Subs. Trib,,UN,,2,,25.84,51.68,
,87437,, SEAKALM MELATONINA 90CP MAST,,,21069030,,Subs. Trib,,UN,,1,,16.75,16.75,
,87623,, SEAKALM MELATONINA GTS 15ML,,,21069030,,Subs. Trib,,UN,,2,,12.82,25.64,
,78896,, SECNIDAZOL 1000MG 2CP,,,30049099,,Subs. Trib,,UN,,3,,2.83,8.49,
,57476,, SECNIDAZOL 1000MG 4CP REV,,,30049069,,Subs. Trib,,UN,,1,,5.54,5.54,
,20293,, SECNIDAZOL 450MG SUS 15ML,,,30049099,,Subs. Trib,,UN,,2,,16.12,32.24,
,55274,," SEKI 3,54MG XPE 120ML",,,30049099,,Subs. Trib,,UN,,4,,29.22,116.88,
,14427,," SELENE 0,035MG+2MG 63CP REV",,,30066000,,Subs. Trib,,UN,,3,,21.38,64.14,
,33473,, SELOZOK 50MG 30CP REV L.C,,,30049039,,Subs. Trib,,UN,,1,,63.42,63.42,
,83966,, SEPURIN 20DRG,,,30049069,,Subs. Trib,,UN,,2,,41,82,
,21171,, SILDENAFILA 50MG 4CP REV,,,30049099,,Subs. Trib,,UN,,10,,2,20,
,86976,, SILDENAFILA 50MG 4CP REV,,,30049099,,Subs. Trib,,UN,,9,,1,9,
,30760,, SIMETICONA 125MG 10CAP MOLE,,,30049099,,Subs. Trib,,UN,,7,,3.2,22.4,
,85386,, SIMETICONA 40MG 20CP,,,30049099,,Subs. Trib,,UN,,3,,3.39,10.17,
,86129,, SIMETICONA 75MG/ML GTS 10ML,,,30049099,,Subs. Trib,,UN,,38,,1.42,53.96,
,86749,, SIMETICONA 75MG/ML GTS 15ML,,,30049099,,Subs. Trib,,UN,,48,,2.02,96.96,
,54992,, SINTAFLAT 40MG 20CP,,,30049099,,Subs. Trib,,UN,,3,,3.82,11.46,
,42182,, SINTOCALMY 300MG 20CP REV,,,30049099,,Subs. Trib,,UN,,1,,45.05,45.05,
,51022,, SINVASTACOR 20MG 30CP REV,,,30049059,,Subs. Trib,,UN,,3,,3.14,9.42,
,60240,, SINVASTATINA 10MG 30CP REV,,,30049059,,Subs. Trib,,UN,,4,,4.13,16.52,
,51281,, SINVASTATINA 40MG 30CP REV,,,30049059,,Subs. Trib,,UN,,2,,6.65,13.3,
,78884,, SINVASTATINA 40MG 30CP REV,,,30049099,,Subs. Trib,,UN,,2,,6.52,13.04,
,76560,, SODIX 50MG 20CP REV,,,30049037,,Subs. Trib,,UN,,1,,2.86,2.86,
,85429,, SOMALGIN CARDIO 81MG 60CP REV,,,30049099,,Subs. Trib,,UN,,1,,26.02,26.02,
,23957,, SONRIDOR CAF ENV 4CP EFERV,,,30049045,,Subs. Trib,,UN,,2,,12.82,25.64,
,87885,, SONRIDOR RAPID+FORTE 4CP REV,,,30049099,,Subs. Trib,,UN,,10,,51.02,510.2,
,85138,, SONRISAL LIMAO 10CP EFERV,,,30049099,,Subs. Trib,,UN,,18,,2.44,43.92,
,28735,, SONRISAL TRAD 10CP EFERV,,,30049029,,Subs. Trib,,UN,,15,,2.44,36.6,
,82042,, SONRISAL TRAD ENV 2CP EFERV,,,30049029,,Subs. Trib,,UN,,44,,2.02,88.88,
,84844,, SPECDERA 7MG/ML XPE CER 100ML,,,30049099,,Subs. Trib,,UN,,9,,6.08,54.72,
,22243,, STER 10 MG/ML SOL OFT 5 ML,,,90189099,,Subs. Trib,,UN,,2,,26.8,53.6,
,22241,," STER MD 1,2MG/ML COL 10ML",,,30043999,,Subs. Trib,,UN,,1,,44.93,44.93,
,84006,, STOMALIV PO EFERV ABAC 1UN 5G,,,30049099,,Subs. Trib,,UN,,50,,0.78,39,
,85656,, STOMALIV PO EFERV GUAR 1UN 5G,,,30049099,,Subs. Trib,,UN,,32,,0.62,19.84,
,8632,, STREPSILS MEL+LIM 8PAST,,,30049029,,Subs. Trib,,UN,,1,,14.34,14.34,
,86654,, SUAVICID CR DERM 10G,,,30045090,,Subs. Trib,,UN,,2,,51.16,102.32,
,17925,, SUCRAFILM 1G 30CP MAST,,,30049099,,Subs. Trib,,UN,,1,,64.42,64.42,
,17920,, SUCRAFILM 200MG 20FLAC 10ML,,,30049099,,Subs. Trib,,UN,,1,,98.54,98.54,
,30884,, SULFAMET+TRIM 400MG+80MG 20CP,,,30049099,,Subs. Trib,,UN,,8,,6.38,51.04,
,54761,, SULFAMET+TRIM 400MG+80MG 20CP,,,30049099,,Subs. Trib,,UN,,1,,5.49,5.49,
,30684,, SULFAMET+TRIM LIQ 100ML,,,30049099,,Subs. Trib,,UN,,1,,5.4,5.4,
,54759,, SULFAMET+TRIM LIQ 100ML,,,30049072,,Subs. Trib,,UN,,3,,7.01,21.03,
,88883,, SULFATO FERROSO 125MG/ML 100ML,,,21069030,,Subs. Trib,,UN,,4,,4.75,19,
,85256,, SULFERMAX 125MG/ML GTS 30ML,,,30049099,,Subs. Trib,,UN,,2,,3.03,6.06,
,28837,, SUMAX 25MG 4CP REV,,,30049079,,Subs. Trib,,UN,,2,,28.11,56.22,
,28807,, SUMAX 50MG 2CP REV,,,30049079,,Subs. Trib,,UN,,2,,27.38,54.76,
,78895,, SUP GLICER GLICENIX LACT 6UN,,,30049099,,Subs. Trib,,UN,,2,,7.05,14.1,
,78894,, SUP GLICER GLICENIX PED 6UN,,,30049099,,Subs. Trib,,UN,,2,,7.67,15.34,
,37234,, SUPRA D 200UI GTS L3P2 20ML,,,21069030,,Subs. Trib,,UN,,1,,15.84,15.84,
,54586,, SUSTRATE 10MG 50CP SUBL,,,30049021,,Subs. Trib,,UN,,1,,32.2,32.2,
,85062,, SYSTANE COMPLETE COL 10ML,,,30049099,,Subs. Trib,,UN,,1,,79.17,79.17,
,88293,, SYSTANE HID COL 10ML,,,30049099,,Subs. Trib,,UN,,1,,83.97,83.97,
,40911,, SYSTANE UL COL 10ML,,,30049099,,Subs. Trib,,UN,,1,,52.41,52.41,
,17861,, TADALAFILA 5MG 30CP REV,,,30049099,,Subs. Trib,,UN,,1,,5.56,5.56,
,21601,, TADALAFILA 5MG 30CP REV,,,30049079,,Subs. Trib,,UN,,29,,6.49,188.21,
,87079,, TADALAFILA 5MG 30CP REV,,,30049099,,Subs. Trib,,UN,,2,,5.38,10.76,
,88365,, TAMARINE GERMINA 4BI 5FLAC 5ML,,,21069030,,Subs. Trib,,UN,,10,,0.75,7.5,
,82065,, TAMISA 15 60MCG+15MCG 28CP REV,,,30066000,,Subs. Trib,,UN,,1,,24.52,24.52,
,14293,, TAMISA 20 75MCG+20MCG 63CP REV,,,30066000,,Subs. Trib,,UN,,4,,44.7,178.8,
,83873,, TAMISA 20 75MCG+20MCG 63CP REV,,,30066000,,Subs. Trib,,UN,,3,,26.51,79.53,
,85584,, TAMISA 30 75MCG+30MCG 63DRG,,,30049099,,Subs. Trib,,UN,,3,,25.55,76.65,
,84093,, TANDENE 30CP,,,30049045,,Subs. Trib,,UN,,4,,8.7,34.8,
,22055,, TANDRIFLAN 15CP,,,30049037,,Subs. Trib,,UN,,6,,4.59,27.54,
,22054,, TANDRIFLAN 30CP,,,30049037,,Subs. Trib,,UN,,3,,9.29,27.87,
,42013,, TANDRILAX 15CP,,,30049099,,Subs. Trib,,UN,,1,,15.27,15.27,
,31277,," TANTIN 0,06MG+0,015MG 84CP REV",,,30066000,,Subs. Trib,,UN,,1,,47.6,47.6,
,34989,, TAPAZOL 5MG 100CP,,,30049099,,Subs. Trib,,UN,,1,,27.52,27.52,
,33004,, TARGIFOR C 1G+1G 16CP EFERV,,,30045090,,Subs. Trib,,UN,,1,,30.51,30.51,
,16041,," TECNOMET 2,5MG 20CP",,,30049069,,Subs. Trib,,UN,,1,,31.32,31.32,
,76789,, TENOXICAM 20MG 10CP REV,,,30049073,,Subs. Trib,,UN,,1,,6.37,6.37,
,87592,, TENOXICAM 20MG 10CP REV,,,30049099,,Subs. Trib,,UN,,2,,7.5,15,
,86031,," TESS 2MG+0,035MG 21CP REV",,,30049099,,Subs. Trib,,UN,,2,,20.75,41.5,
,45429,, TETRAMED 500MG 10CAP,,,30042099,,Subs. Trib,,UN,,3,,4.56,13.68,
,45423,, TETRAMED 500MGC 4CAP,,,30042099,,Subs. Trib,,UN,,4,,1.97,7.88,
,86376,, TIABENDAZOL 50MG/G POM 30G,,,30049099,,Subs. Trib,,UN,,2,,9.04,18.08,
,44074,," TIBOLONA 2,5MG 28CP",,,30049099,,Subs. Trib,,UN,,1,,26.39,26.39,
,43957,," TIMOLOL 0,5% COL 5ML",,,30049099,,Subs. Trib,,UN,,3,,4.66,13.98,
,34720,, TINTURA DE IODO 2% LIQ 30ML,,,30049099,,Subs. Trib,,UN,,3,,6.2,18.6,
,57527,, TIOCONAZOL+TINID CR VAG 35G,,,30049069,,Subs. Trib,,UN,,2,,19.47,38.94,
,70535,, TIORFAN 100MG 9CAP DURA,,,30049099,,Subs. Trib,,UN,,2,,52.83,105.66,
,70539,, TIORFAN 30MG 18SAC 3G,,,30049099,,Subs. Trib,,UN,,1,,62.54,62.54,
,40864,, TOBRADEX 3MG+1MG/ML COL 5ML,,,30045090,,Subs. Trib,,UN,,2,,39.89,79.78,
,86000,, TOBRAMICINA 3MG/ML COL 5ML,,,30049099,,Subs. Trib,,UN,,5,,7.71,38.55,
,40862,, TOBREX 3MG/ML COL 5ML,,,30049099,,Subs. Trib,,UN,,1,,32.46,32.46,
,22211,, TOPCOID 5MG/G GEL DERM 40G,,,30049099,,Subs. Trib,,UN,,4,,24.69,98.76,
,86291,, TORANTE 15MG/ML XPE 100ML,,,30049099,,Subs. Trib,,UN,,2,,51.6,103.2,
,43671,, TORSILAX 30CP,,,30049037,,Subs. Trib,,UN,,5,,11.23,56.15,
,44105,, TORSILAX ENV 10CP,,,30049037,,Subs. Trib,,UN,,26,,3.7,96.2,
,44104,, TORSILAX ENV 4CP,,,30049037,,Subs. Trib,,UN,,97,,1.49,144.53,
,18635,, TORVILIP 20MG 30CP REV,,,30049069,,Subs. Trib,,UN,,2,,7.97,15.94,
,18636,, TORVILIP 40MG 30CP REV,,,30049069,,Subs. Trib,,UN,,3,,21.12,63.36,
,88909,, TOSSEXPEC XPE 120ML,,,30049099,,Subs. Trib,,UN,,31,,16.44,509.64,
,88579,, TRANQUIL 260MG 20CP REV,,,30049099,,Subs. Trib,,UN,,2,,9.87,19.74,
,84392,," TRAVOPROSTA 0,04MG/ML SOL 2,5M",,,30049099,,Subs. Trib,,UN,,2,,15.39,30.78,
,76568,, TRAXONOL 100MG 15CAP DURA,,,30049069,,Subs. Trib,,UN,,2,,16.56,33.12,
,84871,, TREZETE 10MG+10MG 30CP REV,,,30049099,,Subs. Trib,,UN,,1,,74.89,74.89,
,88962,, TREZETE 20MG+10MG 30CP REV,,,30049099,,Subs. Trib,,UN,,1,,113.32,113.32,
,20585,, TRIANCINOLONA 1MG/G POM 10G,,,30043290,,Subs. Trib,,UN,,2,,4.87,9.74,
,86512,, TRIQUILAR 63DRG,,,30066000,,Subs. Trib,,UN,,4,,10.8,43.2,
,85962,, TRISORB COL 15ML,,,21069030,,Subs. Trib,,UN,,1,,33.88,33.88,
,34289,, TRIVAGEL N CR VAG 10APL 60G,,,30042099,,Subs. Trib,,UN,,2,,72.29,144.58,
,14300,, TROK CR DERM 30G,,,30049077,,Subs. Trib,,UN,,2,,34.43,68.86,
,14361,, TROK G CR DERM 30G,,,30049077,,Subs. Trib,,UN,,3,,25.26,75.78,
,86409,, TROMETAMOL 10MG 10CP SUBL,,,30049099,,Subs. Trib,,UN,,1,,8.44,8.44,
,86069,," TROMETAMOL 5,631/8G 1ENV GRAN",,,30049099,,Subs. Trib,,UN,,2,,34.81,69.62,
,76736,, TROMETAMOL 5MG/ML SOL 5ML,,,30049099,,Subs. Trib,,UN,,2,,9.74,19.48,
,17887,, TROPINAL 20CP,,,30049069,,Subs. Trib,,UN,,2,,21.67,43.34,
,17889,, TROPINAL GTS 15ML,,,30049099,,Subs. Trib,,UN,,1,,23.39,23.39,
,88968,, TUA D3 50.000UI 4CAP,,,30045050,,Subs. Trib,,UN,,2,,8.93,17.86,
,55918,, TYFLEN BEBE 100MG/ML LIQ 15ML,,,30049045,,Subs. Trib,,UN,,1,,4.48,4.48,
,55919,, TYFLEN CRI 32MG/ML LIQ 60ML,,,30049045,,Subs. Trib,,UN,,4,,4.48,17.92,
,33788,, TYLENOL 200MG/ML GTS 15ML,,,30049045,,Subs. Trib,,UN,,1,,34.43,34.43,
,86447,, TYLENOL 750MG ENV 4CP REV,,,30049045,,Subs. Trib,,UN,,37,,5.05,186.85,
,33742,, TYLENOL BEBE 100MG/ML LIQ 15ML,,,30049045,,Subs. Trib,,UN,,1,,43.28,43.28,
,88078,, TYLENOL DC 500MG+65MG 10CP,,,30049099,,Subs. Trib,,UN,,3,,18.48,55.44,
,76786,, UNIAIR 4MG 30CP MAST,,,30049069,,Subs. Trib,,UN,,1,,14.67,14.67,
,88884,, UNIFLU 45MG 10CAP,,,30049099,,Subs. Trib,,UN,,1,,114.96,114.96,
,87774,, UNIQ B12 BAU 60CP MAST,,,21069030,,Subs. Trib,,UN,,2,,25.17,50.34,
,83391,," UNIZINCO 17,6MG/ML LIQ 100ML",,,30049099,,Subs. Trib,,UN,,6,,27.57,165.42,
,87841,, UNIZINCO 20MG 14CP,,,30049099,,Subs. Trib,,UN,,1,,37.53,37.53,
,86230,, VALSARTANA 160MG 30CP REV,,,30049069,,Subs. Trib,,UN,,1,,18.11,18.11,
,18412,, VALSARTANA 320MG 30CP REV,,,30049099,,Subs. Trib,,UN,,1,,61.19,61.19,
,87120,, VALSARTANA 320MG 30CP REV,,,30049099,,Subs. Trib,,UN,,1,,44.76,44.76,
,84661,, VALSARTANA 80MG 30CP REV,,,30049099,,Subs. Trib,,UN,,1,,12.42,12.42,
,87986,, VALSARTANA 80MG 30CP REV,,,30049099,,Subs. Trib,,UN,,1,,16.29,16.29,
,30642,, VARFARINA SOD 5MG 30CP,,,30049059,,Subs. Trib,,UN,,2,,4.95,9.9,
,87150,, VARYLIFT 450MG+50MG 30CP REV,,,30049079,,Subs. Trib,,UN,,1,,19.67,19.67,
,88790,, VARYLIFT 450MG+50MG 60CP REV,,,30049079,,Subs. Trib,,UN,,2,,32.99,65.98,
,87151,, VARYLIFT 900MG+100MG 30CP REV,,,30049079,,Subs. Trib,,UN,,2,,37.89,75.78,
,18502,, VERAPAMIL 80MG 30CP REV,,,30049049,,Subs. Trib,,UN,,4,,12.08,48.32,
,44058,, VERTIGIUM 10MG 50CP,,,30049069,,Subs. Trib,,UN,,3,,11.75,35.25,
,54750,, VERTIZAN 10MG 50CP,,,30049062,,Subs. Trib,,UN,,4,,6.08,24.32,
,4350,, VERUTEX 20MG/G CR DERM 15G,,,30042099,,Subs. Trib,,UN,,1,,74.02,74.02,
,4349,, VERUTEX B CR DERM 15G,,,30042099,,Subs. Trib,,UN,,1,,91.86,91.86,
,5905,, VICK 44E XPE 120ML,,,30049099,,Subs. Trib,,UN,,2,,33.24,66.48,
,28763,," VICK INALADOR TUBO 0,5G",,,30049099,,Subs. Trib,,UN,,4,,16.89,67.56,
,85950,, VICK MEL XPE 100ML,,,30049099,,Subs. Trib,,UN,,4,,33.24,132.96,
,28764,, VICK VAPORUB UNGUENTO TOP 12G,,,30049099,,Subs. Trib,,UN,,119,,15.66,1863.54,
,5910,, VICK VAPORUB UNGUENTO TOP 50G,,,30049099,,Subs. Trib,,UN,,3,,38.82,116.46,
,84918,, VICK XPE PED 120ML,,,30049029,,Subs. Trib,,UN,,1,,33.24,33.24,
,40900,," VIGADEXA 5MG+0,1MG/ML COL 5ML",,,30042099,,Subs. Trib,,UN,,2,,42.31,84.62,
,40882,, VIGAMOX 5MG/ML COL 5ML,,,30042099,,Subs. Trib,,UN,,2,,43.82,87.64,
,54336,, VIOLETA GENC 1% LIQ 30ML,,,30049099,,Subs. Trib,,UN,,6,,3.47,20.82,
,87921,, VITA SUPRAZ A+D+E FLAC 3ML,,,21069030,,Subs. Trib,,UN,,4,,8.07,32.28,
,87918,, VITA SUPRAZ CHOC 10CP EFERV,,,21069030,,Subs. Trib,,UN,,1,,10.8,10.8,
,84143,, VITAMINA C 200MG/ML GTS 20ML,,,21069030,,Subs. Trib,,UN,,3,,3.77,11.31,
,86570,, VITAMINA D3 10.000 4CAP MOLE,,,30045050,,Subs. Trib,,UN,,2,,8.89,17.78,
,88166,, VITAMINA D3 10.000UI 30CAP GEL,,,30045050,,Subs. Trib,,UN,,2,,35.86,71.72,
,87888,, VITAMINA D3 10.000UI 4CP REV,,,30049099,,Subs. Trib,,UN,,4,,11.36,45.44,
,88238,, VITAMINA D3 10.000UI 8CAP GEL,,,30045050,,Subs. Trib,,UN,,4,,14,56,
,87782,, VITAMINA D3 10.000UI 8CP REV,,,30049099,,Subs. Trib,,UN,,1,,12.09,12.09,
,88583,, VITAMINA D3 7.000UI 4CAP,,,30045050,,Subs. Trib,,UN,,2,,6.24,12.48,
,85344,, VITAMINAS NEO QUIM A-Z 60CP,,,21069030,,Subs. Trib,,UN,,8,,4.8,38.4,
,87826,, VITAMINAS NEO QUIM CAB/UNH 60C,,,21069030,,Subs. Trib,,UN,,13,,9.89,128.57,
,87860,, VITAMINAS NEO QUIM CALCIO 60CP,,,21069030,,Subs. Trib,,UN,,6,,23.98,143.88,
,86959,, VITAMINAS NEO QUIM HOMEM 60CP,,,21069030,,Subs. Trib,,UN,,7,,9.89,69.23,
,84999,, VITAMINAS NEO QUIM IMUNE 30CP,,,21069030,,Subs. Trib,,UN,,1,,2.49,2.49,
,86951,, VITAMINAS NEO QUIM MULHER 60CP,,,21069030,,Subs. Trib,,UN,,6,,9.89,59.34,
,87212,, VITAMINAS NEO QUIM OMEGA 3 60C,,,21069030,,Subs. Trib,,UN,,2,,15.78,31.56,
,86958,, VITAMINAS NEO QUIM SENIOR 60CP,,,21069030,,Subs. Trib,,UN,,9,,9.89,89.01,
,87138,, VOLIG 4MG 4CP OROD,,,30049099,,Subs. Trib,,UN,,2,,2.94,5.88,
,35451,, VOLTAREN 75MG/3ML INJ 5AMP 3ML,,,30049037,,Subs. Trib,,UN,,2,,4.68,9.36,
,45405,, VOMISTOP 4MG/ML GTS 10ML,,,30049099,,Subs. Trib,,UN,,12,,2.57,30.84,
,88530,, VORIC 10MG 20CP,,,30049062,,Subs. Trib,,UN,,3,,26.65,79.95,
,41735,, XANTINON 30CP REV,,,30049099,,Subs. Trib,,UN,,5,,13.3,66.5,
,83647,, XANTINON COMPLEX FLAC 10ML,,,30049099,,Subs. Trib,,UN,,22,,2.92,64.24,
,84907,, XANTINON COMPLEX SOL 100ML,,,30049099,,Subs. Trib,,UN,,2,,14.11,28.22,
,41669,, XANTINON ENV 10CP REV,,,30049099,,Subs. Trib,,UN,,3,,3.68,11.04,
,85583,, XANTINON ENV 10CP REV,,,30049099,,Subs. Trib,,UN,,2,,5.02,10.04,
,88116,, XAQUELIV 1MG+100MG+350MG 12CP,,,30049099,,Subs. Trib,,UN,,3,,9.86,29.58,
,48955,, ZYPRED 3MG+10MG/ML COL 6ML,,,30049099,,Subs. Trib,,UN,,1,,77.89,77.89,
,,TOTAL GERAL:,,,,,,,,,,,80900.22,,,
